,0,1,2,3,4,5,6
4142,NetSig,LUAD,InBio,80344,51.7616,4143,DCAF11
4143,NetSig,LUAD,InBio,2239,51.7464,4144,GPC4
4144,NetSig,LUAD,InBio,1039,51.7253,4145,CDR2
4145,NetSig,LUAD,InBio,64857,51.7212,4146,PLEKHG2
4146,NetSig,LUAD,InBio,1462,51.7066,4147,VCAN
4147,NetSig,LUAD,InBio,57530,51.6631,4148,CGN
4148,NetSig,LUAD,InBio,57449,51.6577,4149,PLEKHG5
4149,NetSig,LUAD,InBio,230,51.647,4150,ALDOC
4150,NetSig,LUAD,InBio,79602,51.6076,4151,ADIPOR2
4151,NetSig,LUAD,InBio,8214,51.5954,4152,DGCR6
4152,NetSig,LUAD,InBio,283431,51.5949,4153,GAS2L3
4153,NetSig,LUAD,InBio,23530,51.5929,4154,NNT
4154,NetSig,LUAD,InBio,23515,51.5921,4155,MORC3
4155,NetSig,LUAD,InBio,80705,51.5767,4156,TSGA10
4156,NetSig,LUAD,InBio,1345,51.5698,4157,COX6C
4157,NetSig,LUAD,InBio,65062,51.5485,4158,TMEM237
4158,NetSig,LUAD,InBio,56894,51.5333,4159,AGPAT3
4159,NetSig,LUAD,InBio,3112,51.4761,4160,HLA-DOB
4160,NetSig,LUAD,InBio,51444,51.4609,4161,RNF138
4161,NetSig,LUAD,InBio,85363,51.4543,4162,TRIM5
4162,NetSig,LUAD,InBio,2820,51.4526,4163,GPD2
4163,NetSig,LUAD,InBio,147687,51.4488,4164,ZNF417
4164,NetSig,LUAD,InBio,5210,51.4483,4165,PFKFB4
4165,NetSig,LUAD,InBio,3913,51.4113,4166,LAMB2
4166,NetSig,LUAD,InBio,8193,51.3493,4167,DPF1
4167,NetSig,LUAD,InBio,126410,51.3484,4168,CYP4F22
4168,NetSig,LUAD,InBio,51126,51.3478,4169,NAA20
4169,NetSig,LUAD,InBio,115827,51.3462,4170,RAB3C
4170,NetSig,LUAD,InBio,80258,51.3434,4171,EFHC2
4171,NetSig,LUAD,InBio,10589,51.3395,4172,DRAP1
4172,NetSig,LUAD,InBio,55308,51.3365,4173,DDX19A
4173,NetSig,LUAD,InBio,10538,51.3103,4174,BATF
4174,NetSig,LUAD,InBio,9168,51.3008,4175,TMSB10
4175,NetSig,LUAD,InBio,4281,51.2744,4176,MID1
4176,NetSig,LUAD,InBio,22866,51.2668,4177,CNKSR2
4177,NetSig,LUAD,InBio,27232,51.2662,4178,GNMT
4178,NetSig,LUAD,InBio,51643,51.2583,4179,TMBIM4
4179,NetSig,LUAD,InBio,339229,51.2397,4180,OXLD1
4180,NetSig,LUAD,InBio,26061,51.2263,4181,HACL1
4181,NetSig,LUAD,InBio,138046,51.2198,4182,RALYL
4182,NetSig,LUAD,InBio,353174,51.2069,4183,ZACN
4183,NetSig,LUAD,InBio,5362,51.2043,4184,PLXNA2
4184,NetSig,LUAD,InBio,84705,51.167,4185,GTPBP3
4185,NetSig,LUAD,InBio,9953,51.141,4186,HS3ST3B1
4186,NetSig,LUAD,InBio,286380,51.1294,4187,FOXD4L3
4187,NetSig,LUAD,InBio,349334,51.1294,4188,FOXD4L4
4188,NetSig,LUAD,InBio,5553,51.1241,4189,PRG2
4189,NetSig,LUAD,InBio,3554,51.1073,4190,IL1R1
4190,NetSig,LUAD,InBio,408050,51.1009,4191,NOMO3
4191,NetSig,LUAD,InBio,780,51.0802,4192,DDR1
4192,NetSig,LUAD,InBio,64411,51.053,4193,ARAP3
4193,NetSig,LUAD,InBio,9796,51.0489,4194,PHYHIP
4194,NetSig,LUAD,InBio,168002,51.0459,4195,DACT2
4195,NetSig,LUAD,InBio,6262,51.0338,4196,RYR2
4196,NetSig,LUAD,InBio,1823,51.0217,4197,DSC1
4197,NetSig,LUAD,InBio,358,51.0123,4198,AQP1
4198,NetSig,LUAD,InBio,79005,50.9647,4199,SCNM1
4199,NetSig,LUAD,InBio,3752,50.9522,4200,KCND3
4200,NetSig,LUAD,InBio,84717,50.9339,4201,HDGFRP2
4201,NetSig,LUAD,InBio,8513,50.8903,4202,LIPF
4202,NetSig,LUAD,InBio,9435,50.842,4203,CHST2
4203,NetSig,LUAD,InBio,1373,50.8386,4204,CPS1
4204,NetSig,LUAD,InBio,260293,50.8103,4205,CYP4X1
4205,NetSig,LUAD,InBio,84433,50.8025,4206,CARD11
4206,NetSig,LUAD,InBio,64786,50.7978,4207,TBC1D15
4207,NetSig,LUAD,InBio,92342,50.7653,4208,METTL18
4208,NetSig,LUAD,InBio,9367,50.725,4209,RAB9A
4209,NetSig,LUAD,InBio,4599,50.6978,4210,MX1
4210,NetSig,LUAD,InBio,2646,50.6878,4211,GCKR
4211,NetSig,LUAD,InBio,54715,50.6615,4212,RBFOX1
4212,NetSig,LUAD,InBio,285381,50.6606,4213,DPH3
4213,NetSig,LUAD,InBio,5771,50.6485,4214,PTPN2
4214,NetSig,LUAD,InBio,5814,50.5942,4215,PURB
4215,NetSig,LUAD,InBio,64745,50.5931,4216,METTL17
4216,NetSig,LUAD,InBio,8624,50.5755,4217,PSMG1
4217,NetSig,LUAD,InBio,79915,50.5463,4218,ATAD5
4218,NetSig,LUAD,InBio,57470,50.5439,4219,LRRC47
4219,NetSig,LUAD,InBio,80303,50.4723,4220,EFHD1
4220,NetSig,LUAD,InBio,9223,50.4407,4221,MAGI1
4221,NetSig,LUAD,InBio,9394,50.4303,4222,HS6ST1
4222,NetSig,LUAD,InBio,225,50.4196,4223,ABCD2
4223,NetSig,LUAD,InBio,3557,50.3766,4224,IL1RN
4224,NetSig,LUAD,InBio,3111,50.3594,4225,HLA-DOA
4225,NetSig,LUAD,InBio,6678,50.3122,4226,SPARC
4226,NetSig,LUAD,InBio,5330,50.3108,4227,PLCB2
4227,NetSig,LUAD,InBio,721,50.3079,4228,C4B
4228,NetSig,LUAD,InBio,55122,50.2835,4229,AKIRIN2
4229,NetSig,LUAD,InBio,3553,50.2513,4230,IL1B
4230,NetSig,LUAD,InBio,4650,50.2429,4231,MYO9B
4231,NetSig,LUAD,InBio,2787,50.1791,4232,GNG5
4232,NetSig,LUAD,InBio,29890,50.1679,4233,RBM15B
4233,NetSig,LUAD,InBio,57325,50.1609,4234,CSRP2BP
4234,NetSig,LUAD,InBio,122953,50.1017,4235,JDP2
4235,NetSig,LUAD,InBio,7042,50.0842,4236,TGFB2
4236,NetSig,LUAD,InBio,51347,50.0654,4237,TAOK3
4237,NetSig,LUAD,InBio,3422,50.062,4238,IDI1
4238,NetSig,LUAD,InBio,1838,49.9991,4239,DTNB
4239,NetSig,LUAD,InBio,1746,49.9804,4240,DLX2
4240,NetSig,LUAD,InBio,7043,49.9575,4241,TGFB3
4241,NetSig,LUAD,InBio,54872,49.9385,4242,PIGG
4242,NetSig,LUAD,InBio,126119,49.9269,4243,JOSD2
4243,NetSig,LUAD,InBio,2170,49.9199,4244,FABP3
4244,NetSig,LUAD,InBio,1429,49.8902,4245,CRYZ
4245,NetSig,LUAD,InBio,23235,49.8893,4246,SIK2
4246,NetSig,LUAD,InBio,55244,49.8702,4247,SLC47A1
4247,NetSig,LUAD,InBio,3620,49.8689,4248,IDO1
4248,NetSig,LUAD,InBio,342371,49.8426,4249,ATXN1L
4249,NetSig,LUAD,InBio,1803,49.8409,4250,DPP4
4250,NetSig,LUAD,InBio,57542,49.8359,4251,KLHL42
4251,NetSig,LUAD,InBio,8743,49.8284,4252,TNFSF10
4252,NetSig,LUAD,InBio,1464,49.7965,4253,CSPG4
4253,NetSig,LUAD,InBio,7089,49.7958,4254,TLE2
4254,NetSig,LUAD,InBio,3455,49.758,4255,IFNAR2
4255,NetSig,LUAD,InBio,9768,49.7552,4256,KIAA0101
4256,NetSig,LUAD,InBio,81539,49.7294,4257,SLC38A1
4257,NetSig,LUAD,InBio,8522,49.7122,4258,GAS7
4258,NetSig,LUAD,InBio,1181,49.7115,4259,CLCN2
4259,NetSig,LUAD,InBio,7050,49.7098,4260,TGIF1
4260,NetSig,LUAD,InBio,60626,49.6952,4261,RIC8A
4261,NetSig,LUAD,InBio,55553,49.6882,4262,SOX6
4262,NetSig,LUAD,InBio,80342,49.6821,4263,TRAF3IP3
4263,NetSig,LUAD,InBio,79735,49.5975,4264,TBC1D17
4264,NetSig,LUAD,InBio,90293,49.584,4265,KLHL13
4265,NetSig,LUAD,InBio,10767,49.5803,4266,HBS1L
4266,NetSig,LUAD,InBio,215,49.5569,4267,ABCD1
4267,NetSig,LUAD,InBio,84318,49.5482,4268,CCDC77
4268,NetSig,LUAD,InBio,83692,49.5481,4269,CD99L2
4269,NetSig,LUAD,InBio,389677,49.5471,4270,RBM12B
4270,NetSig,LUAD,InBio,85377,49.5361,4271,MICALL1
4271,NetSig,LUAD,InBio,254225,49.5292,4272,RNF169
4272,NetSig,LUAD,InBio,84833,49.5111,4273,USMG5
4273,NetSig,LUAD,InBio,27288,49.505,4274,RBMXL2
4274,NetSig,LUAD,InBio,1544,49.4889,4275,CYP1A2
4275,NetSig,LUAD,InBio,1316,49.4593,4276,KLF6
4276,NetSig,LUAD,InBio,54414,49.3779,4277,SIAE
4277,NetSig,LUAD,InBio,3761,49.3748,4278,KCNJ4
4278,NetSig,LUAD,InBio,23503,49.3715,4279,ZFYVE26
4279,NetSig,LUAD,InBio,64711,49.3453,4280,HS3ST6
4280,NetSig,LUAD,InBio,57761,49.3173,4281,TRIB3
4281,NetSig,LUAD,InBio,51604,49.313,4282,PIGT
4282,NetSig,LUAD,InBio,25847,49.3062,4283,ANAPC13
4283,NetSig,LUAD,InBio,60468,49.1934,4284,BACH2
4284,NetSig,LUAD,InBio,55577,49.1618,4285,NAGK
4285,NetSig,LUAD,InBio,9791,49.0826,4286,PTDSS1
4286,NetSig,LUAD,InBio,129880,49.0735,4287,BBS5
4287,NetSig,LUAD,InBio,57763,49.0199,4288,ANKRA2
4288,NetSig,LUAD,InBio,29094,48.9929,4289,LGALSL
4289,NetSig,LUAD,InBio,2892,48.9788,4290,GRIA3
4290,NetSig,LUAD,InBio,7267,48.9165,4291,TTC3
4291,NetSig,LUAD,InBio,865,48.9099,4292,CBFB
4292,NetSig,LUAD,InBio,1123,48.8944,4293,CHN1
4293,NetSig,LUAD,InBio,3399,48.8933,4294,ID3
4294,NetSig,LUAD,InBio,5660,48.8919,4295,PSAP
4295,NetSig,LUAD,InBio,54758,48.8883,4296,KLHDC4
4296,NetSig,LUAD,InBio,90780,48.8798,4297,PYGO2
4297,NetSig,LUAD,InBio,27284,48.8428,4298,SULT1B1
4298,NetSig,LUAD,InBio,4501,48.8322,4299,MT1X
4299,NetSig,LUAD,InBio,93587,48.8244,4300,TRMT10A
4300,NetSig,LUAD,InBio,9742,48.8163,4301,IFT140
4301,NetSig,LUAD,InBio,116143,48.8062,4302,WDR92
4302,NetSig,LUAD,InBio,54663,48.792,4303,WDR74
4303,NetSig,LUAD,InBio,10587,48.7717,4304,TXNRD2
4304,NetSig,LUAD,InBio,4208,48.7656,4305,MEF2C
4305,NetSig,LUAD,InBio,55249,48.7618,4306,YY1AP1
4306,NetSig,LUAD,InBio,27072,48.7552,4307,VPS41
4307,NetSig,LUAD,InBio,121340,48.7499,4308,SP7
4308,NetSig,LUAD,InBio,50488,48.7458,4309,MINK1
4309,NetSig,LUAD,InBio,9267,48.7423,4310,CYTH1
4310,NetSig,LUAD,InBio,54520,48.7267,4311,CCDC93
4311,NetSig,LUAD,InBio,147746,48.697,4312,HIPK4
4312,NetSig,LUAD,InBio,7546,48.6956,4313,ZIC2
4313,NetSig,LUAD,InBio,48,48.6803,4314,ACO1
4314,NetSig,LUAD,InBio,5069,48.6706,4315,PAPPA
4315,NetSig,LUAD,InBio,1581,48.6347,4316,CYP7A1
4316,NetSig,LUAD,InBio,9686,48.631,4317,VGLL4
4317,NetSig,LUAD,InBio,64839,48.6189,4318,FBXL17
4318,NetSig,LUAD,InBio,23493,48.6122,4319,HEY2
4319,NetSig,LUAD,InBio,80380,48.6114,4320,PDCD1LG2
4320,NetSig,LUAD,InBio,51507,48.6082,4321,RTFDC1
4321,NetSig,LUAD,InBio,8940,48.5887,4322,TOP3B
4322,NetSig,LUAD,InBio,64135,48.5583,4323,IFIH1
4323,NetSig,LUAD,InBio,23239,48.5544,4324,PHLPP1
4324,NetSig,LUAD,InBio,9375,48.5393,4325,TM9SF2
4325,NetSig,LUAD,InBio,84186,48.5265,4326,ZCCHC7
4326,NetSig,LUAD,InBio,10113,48.5251,4327,PREB
4327,NetSig,LUAD,InBio,23303,48.5132,4328,KIF13B
4328,NetSig,LUAD,InBio,56655,48.4761,4329,POLE4
4329,NetSig,LUAD,InBio,5229,48.4696,4330,PGGT1B
4330,NetSig,LUAD,InBio,4318,48.4363,4331,MMP9
4331,NetSig,LUAD,InBio,717,48.4074,4332,C2
4332,NetSig,LUAD,InBio,92369,48.4073,4333,SPSB4
4333,NetSig,LUAD,InBio,8994,48.372,4334,LIMD1
4334,NetSig,LUAD,InBio,93343,48.3645,4335,MVB12A
4335,NetSig,LUAD,InBio,92181,48.3549,4336,UBTD2
4336,NetSig,LUAD,InBio,57515,48.3491,4337,SERINC1
4337,NetSig,LUAD,InBio,9378,48.3171,4338,NRXN1
4338,NetSig,LUAD,InBio,84678,48.2799,4339,KDM2B
4339,NetSig,LUAD,InBio,781,48.2644,4340,CACNA2D1
4340,NetSig,LUAD,InBio,10243,48.2638,4341,GPHN
4341,NetSig,LUAD,InBio,64795,48.2533,4342,RMND5A
4342,NetSig,LUAD,InBio,221150,48.2383,4343,SKA3
4343,NetSig,LUAD,InBio,8706,48.2091,4344,B3GALNT1
4344,NetSig,LUAD,InBio,57096,48.2032,4345,RPGRIP1
4345,NetSig,LUAD,InBio,8897,48.1858,4346,MTMR3
4346,NetSig,LUAD,InBio,55207,48.1517,4347,ARL8B
4347,NetSig,LUAD,InBio,9118,48.1472,4348,INA
4348,NetSig,LUAD,InBio,222584,48.113,4349,FAM83B
4349,NetSig,LUAD,InBio,5630,48.1125,4350,PRPH
4350,NetSig,LUAD,InBio,5993,48.0735,4351,RFX5
4351,NetSig,LUAD,InBio,56848,48.0463,4352,SPHK2
4352,NetSig,LUAD,InBio,9951,48.0199,4353,HS3ST4
4353,NetSig,LUAD,InBio,79073,48.0124,4354,TMEM109
4354,NetSig,LUAD,InBio,11054,47.9927,4355,OGFR
4355,NetSig,LUAD,InBio,6525,47.9509,4356,SMTN
4356,NetSig,LUAD,InBio,27233,47.9508,4357,SULT1C4
4357,NetSig,LUAD,InBio,6675,47.9444,4358,UAP1
4358,NetSig,LUAD,InBio,1376,47.9199,4359,CPT2
4359,NetSig,LUAD,InBio,9857,47.9162,4360,CEP350
4360,NetSig,LUAD,InBio,78990,47.9119,4361,OTUB2
4361,NetSig,LUAD,InBio,60386,47.8635,4362,SLC25A19
4362,NetSig,LUAD,InBio,6018,47.8428,4363,RLF
4363,NetSig,LUAD,InBio,5498,47.8273,4364,PPOX
4364,NetSig,LUAD,InBio,4607,47.8265,4365,MYBPC3
4365,NetSig,LUAD,InBio,9369,47.8237,4366,NRXN3
4366,NetSig,LUAD,InBio,91734,47.8213,4367,IDI2
4367,NetSig,LUAD,InBio,55907,47.8125,4368,CMAS
4368,NetSig,LUAD,InBio,4043,47.8005,4369,LRPAP1
4369,NetSig,LUAD,InBio,5049,47.7999,4370,PAFAH1B2
4370,NetSig,LUAD,InBio,23094,47.7933,4371,SIPA1L3
4371,NetSig,LUAD,InBio,8856,47.7641,4372,NR1I2
4372,NetSig,LUAD,InBio,1114,47.7524,4373,CHGB
4373,NetSig,LUAD,InBio,57216,47.7517,4374,VANGL2
4374,NetSig,LUAD,InBio,55506,47.746,4375,H2AFY2
4375,NetSig,LUAD,InBio,79760,47.7447,4376,GEMIN7
4376,NetSig,LUAD,InBio,23111,47.7431,4377,SPG20
4377,NetSig,LUAD,InBio,339287,47.714,4378,MSL1
4378,NetSig,LUAD,InBio,29970,47.693,4379,SCHIP1
4379,NetSig,LUAD,InBio,56603,47.6856,4380,CYP26B1
4380,NetSig,LUAD,InBio,2624,47.6801,4381,GATA2
4381,NetSig,LUAD,InBio,2971,47.6745,4382,GTF3A
4382,NetSig,LUAD,InBio,126133,47.6662,4383,ALDH16A1
4383,NetSig,LUAD,InBio,10926,47.6575,4384,DBF4
4384,NetSig,LUAD,InBio,10280,47.6525,4385,SIGMAR1
4385,NetSig,LUAD,InBio,3071,47.6391,4386,NCKAP1L
4386,NetSig,LUAD,InBio,55607,47.6388,4387,PPP1R9A
4387,NetSig,LUAD,InBio,782,47.6383,4388,CACNB1
4388,NetSig,LUAD,InBio,10239,47.623,4389,AP3S2
4389,NetSig,LUAD,InBio,1562,47.6131,4390,CYP2C18
4390,NetSig,LUAD,InBio,4047,47.6027,4391,LSS
4391,NetSig,LUAD,InBio,10979,47.5796,4392,FERMT2
4392,NetSig,LUAD,InBio,2063,47.5795,4393,NR2F6
4393,NetSig,LUAD,InBio,2593,47.5762,4394,GAMT
4394,NetSig,LUAD,InBio,2872,47.5614,4395,MKNK2
4395,NetSig,LUAD,InBio,655,47.5587,4396,BMP7
4396,NetSig,LUAD,InBio,5913,47.5411,4397,RAPSN
4397,NetSig,LUAD,InBio,124739,47.5374,4398,USP43
4398,NetSig,LUAD,InBio,6103,47.5348,4399,RPGR
4399,NetSig,LUAD,InBio,2202,47.4989,4400,EFEMP1
4400,NetSig,LUAD,InBio,7784,47.4963,4401,ZP3
4401,NetSig,LUAD,InBio,7134,47.4911,4402,TNNC1
4402,NetSig,LUAD,InBio,4604,47.4779,4403,MYBPC1
4403,NetSig,LUAD,InBio,137886,47.4666,4404,UBXN2B
4404,NetSig,LUAD,InBio,3215,47.4489,4405,HOXB5
4405,NetSig,LUAD,InBio,1258,47.4476,4406,CNGB1
4406,NetSig,LUAD,InBio,4125,47.4069,4407,MAN2B1
4407,NetSig,LUAD,InBio,54869,47.397,4408,EPS8L1
4408,NetSig,LUAD,InBio,91647,47.3937,4409,ATPAF2
4409,NetSig,LUAD,InBio,84811,47.364,4410,BUD13
4410,NetSig,LUAD,InBio,9467,47.3499,4411,SH3BP5
4411,NetSig,LUAD,InBio,137492,47.3494,4412,VPS37A
4412,NetSig,LUAD,InBio,51102,47.3425,4413,MECR
4413,NetSig,LUAD,InBio,221927,47.3359,4414,BRAT1
4414,NetSig,LUAD,InBio,5317,47.3356,4415,PKP1
4415,NetSig,LUAD,InBio,112399,47.3276,4416,EGLN3
4416,NetSig,LUAD,InBio,55604,47.3247,4417,LRRC16A
4417,NetSig,LUAD,InBio,8725,47.3201,4418,URI1
4418,NetSig,LUAD,InBio,7832,47.301,4419,BTG2
4419,NetSig,LUAD,InBio,64146,47.2915,4420,PDF
4420,NetSig,LUAD,InBio,51222,47.2914,4421,ZNF219
4421,NetSig,LUAD,InBio,51070,47.2628,4422,NOSIP
4422,NetSig,LUAD,InBio,7145,47.258,4423,TNS1
4423,NetSig,LUAD,InBio,54707,47.2563,4424,GPN2
4424,NetSig,LUAD,InBio,317,47.2333,4425,APAF1
4425,NetSig,LUAD,InBio,427,47.2259,4426,ASAH1
4426,NetSig,LUAD,InBio,285440,47.2249,4427,CYP4V2
4427,NetSig,LUAD,InBio,5989,47.2157,4428,RFX1
4428,NetSig,LUAD,InBio,84930,47.2064,4429,MASTL
4429,NetSig,LUAD,InBio,55119,47.1863,4430,PRPF38B
4430,NetSig,LUAD,InBio,79607,47.1689,4431,FAM118B
4431,NetSig,LUAD,InBio,55124,47.1432,4432,PIWIL2
4432,NetSig,LUAD,InBio,23677,47.1285,4433,SH3BP4
4433,NetSig,LUAD,InBio,54726,47.1094,4434,OTUD4
4434,NetSig,LUAD,InBio,2564,47.0927,4435,GABRE
4435,NetSig,LUAD,InBio,3479,47.0912,4436,IGF1
4436,NetSig,LUAD,InBio,3439,47.064,4437,IFNA1
4437,NetSig,LUAD,InBio,4109,47.0443,4438,MAGEA10
4438,NetSig,LUAD,InBio,3773,47.0171,4439,KCNJ16
4439,NetSig,LUAD,InBio,6683,46.9835,4440,SPAST
4440,NetSig,LUAD,InBio,85364,46.9742,4441,ZCCHC3
4441,NetSig,LUAD,InBio,5013,46.9685,4442,OTX1
4442,NetSig,LUAD,InBio,9061,46.9641,4443,PAPSS1
4443,NetSig,LUAD,InBio,60682,46.9553,4444,SMAP1
4444,NetSig,LUAD,InBio,112752,46.9541,4445,IFT43
4445,NetSig,LUAD,InBio,2987,46.9252,4446,GUK1
4446,NetSig,LUAD,InBio,54994,46.9235,4447,GID8
4447,NetSig,LUAD,InBio,23283,46.9166,4448,CSTF2T
4448,NetSig,LUAD,InBio,22836,46.9162,4449,RHOBTB3
4449,NetSig,LUAD,InBio,10449,46.9055,4450,ACAA2
4450,NetSig,LUAD,InBio,64090,46.8817,4451,GAL3ST2
4451,NetSig,LUAD,InBio,57669,46.875,4452,EPB41L5
4452,NetSig,LUAD,InBio,60496,46.8667,4453,AASDHPPT
4453,NetSig,LUAD,InBio,23759,46.8513,4454,PPIL2
4454,NetSig,LUAD,InBio,3384,46.839,4455,ICAM2
4455,NetSig,LUAD,InBio,8659,46.8318,4456,ALDH4A1
4456,NetSig,LUAD,InBio,9929,46.8285,4457,JOSD1
4457,NetSig,LUAD,InBio,442038,46.8225,4458,SULT1C3
4458,NetSig,LUAD,InBio,57509,46.7705,4459,MTUS1
4459,NetSig,LUAD,InBio,57130,46.7616,4460,ATP13A1
4460,NetSig,LUAD,InBio,4507,46.7131,4461,MTAP
4461,NetSig,LUAD,InBio,94097,46.6732,4462,SFXN5
4462,NetSig,LUAD,InBio,285527,46.6223,4463,FRYL
4463,NetSig,LUAD,InBio,26056,46.6157,4464,RAB11FIP5
4464,NetSig,LUAD,InBio,2272,46.6148,4465,FHIT
4465,NetSig,LUAD,InBio,401548,46.6098,4466,SNX30
4466,NetSig,LUAD,InBio,51302,46.5976,4467,CYP39A1
4467,NetSig,LUAD,InBio,4046,46.5509,4468,LSP1
4468,NetSig,LUAD,InBio,23410,46.5403,4469,SIRT3
4469,NetSig,LUAD,InBio,89846,46.5372,4470,FGD3
4470,NetSig,LUAD,InBio,55352,46.5212,4471,COPRS
4471,NetSig,LUAD,InBio,131118,46.5038,4472,DNAJC19
4472,NetSig,LUAD,InBio,143684,46.4906,4473,FAM76B
4473,NetSig,LUAD,InBio,7174,46.4868,4474,TPP2
4474,NetSig,LUAD,InBio,10422,46.4822,4475,UBAC1
4475,NetSig,LUAD,InBio,122830,46.4633,4476,NAA30
4476,NetSig,LUAD,InBio,23065,46.4584,4477,EMC1
4477,NetSig,LUAD,InBio,83480,46.4424,4478,PUS3
4478,NetSig,LUAD,InBio,4924,46.4221,4479,NUCB1
4479,NetSig,LUAD,InBio,11165,46.4202,4480,NUDT3
4480,NetSig,LUAD,InBio,79180,46.3762,4481,EFHD2
4481,NetSig,LUAD,InBio,5480,46.3716,4482,PPIC
4482,NetSig,LUAD,InBio,23307,46.371,4483,FKBP15
4483,NetSig,LUAD,InBio,9776,46.3657,4484,ATG13
4484,NetSig,LUAD,InBio,1545,46.3444,4485,CYP1B1
4485,NetSig,LUAD,InBio,5090,46.3081,4486,PBX3
4486,NetSig,LUAD,InBio,1592,46.2715,4487,CYP26A1
4487,NetSig,LUAD,InBio,1827,46.265,4488,RCAN1
4488,NetSig,LUAD,InBio,23541,46.2453,4489,SEC14L2
4489,NetSig,LUAD,InBio,80308,46.2106,4490,FLAD1
4490,NetSig,LUAD,InBio,1559,46.1924,4491,CYP2C9
4491,NetSig,LUAD,InBio,1841,46.1661,4492,DTYMK
4492,NetSig,LUAD,InBio,1678,46.1038,4493,TIMM8A
4493,NetSig,LUAD,InBio,10444,46.1033,4494,ZER1
4494,NetSig,LUAD,InBio,10892,46.0983,4495,MALT1
4495,NetSig,LUAD,InBio,1666,46.0863,4496,DECR1
4496,NetSig,LUAD,InBio,285367,46.0711,4497,RPUSD3
4497,NetSig,LUAD,InBio,7095,46.0687,4498,SEC62
4498,NetSig,LUAD,InBio,23360,46.0461,4499,FNBP4
4499,NetSig,LUAD,InBio,722,45.9911,4500,C4BPA
4500,NetSig,LUAD,InBio,55094,45.9829,4501,GPATCH1
4501,NetSig,LUAD,InBio,197131,45.9823,4502,UBR1
4502,NetSig,LUAD,InBio,9950,45.9694,4503,GOLGA5
4503,NetSig,LUAD,InBio,51676,45.9484,4504,ASB2
4504,NetSig,LUAD,InBio,84861,45.8785,4505,KLHL22
4505,NetSig,LUAD,InBio,8732,45.8496,4506,RNGTT
4506,NetSig,LUAD,InBio,56912,45.8439,4507,IFT46
4507,NetSig,LUAD,InBio,85465,45.8399,4508,EPT1
4508,NetSig,LUAD,InBio,54549,45.8045,4509,SDK2
4509,NetSig,LUAD,InBio,353497,45.7859,4510,POLN
4510,NetSig,LUAD,InBio,284996,45.7646,4511,RNF149
4511,NetSig,LUAD,InBio,112401,45.7577,4512,BIRC8
4512,NetSig,LUAD,InBio,146802,45.7461,4513,SLC47A2
4513,NetSig,LUAD,InBio,51668,45.7237,4514,HSPB11
4514,NetSig,LUAD,InBio,81629,45.7064,4515,TSSK3
4515,NetSig,LUAD,InBio,84932,45.6947,4516,RAB2B
4516,NetSig,LUAD,InBio,57658,45.6833,4517,CALCOCO1
4517,NetSig,LUAD,InBio,1285,45.6784,4518,COL4A3
4518,NetSig,LUAD,InBio,55681,45.6753,4519,SCYL2
4519,NetSig,LUAD,InBio,390,45.6554,4520,RND3
4520,NetSig,LUAD,InBio,9687,45.6218,4521,GREB1
4521,NetSig,LUAD,InBio,1632,45.6051,4522,ECI1
4522,NetSig,LUAD,InBio,7564,45.6031,4523,ZNF16
4523,NetSig,LUAD,InBio,23654,45.5912,4524,PLXNB2
4524,NetSig,LUAD,InBio,27347,45.5804,4525,STK39
4525,NetSig,LUAD,InBio,57708,45.555,4526,MIER1
4526,NetSig,LUAD,InBio,23242,45.5156,4527,COBL
4527,NetSig,LUAD,InBio,79608,45.4801,4528,RIC3
4528,NetSig,LUAD,InBio,8888,45.4697,4529,MCM3AP
4529,NetSig,LUAD,InBio,391123,45.4174,4530,VSIG8
4530,NetSig,LUAD,InBio,3709,45.3992,4531,ITPR2
4531,NetSig,LUAD,InBio,11235,45.3897,4532,PDCD10
4532,NetSig,LUAD,InBio,10622,45.3848,4533,POLR3G
4533,NetSig,LUAD,InBio,5332,45.379,4534,PLCB4
4534,NetSig,LUAD,InBio,8904,45.3766,4535,CPNE1
4535,NetSig,LUAD,InBio,9727,45.3676,4536,RAB11FIP3
4536,NetSig,LUAD,InBio,1663,45.3308,4537,DDX11
4537,NetSig,LUAD,InBio,1588,45.2943,4538,CYP19A1
4538,NetSig,LUAD,InBio,2354,45.278,4539,FOSB
4539,NetSig,LUAD,InBio,285220,45.2775,4540,EPHA6
4540,NetSig,LUAD,InBio,9123,45.2579,4541,SLC16A3
4541,NetSig,LUAD,InBio,402,45.2307,4542,ARL2
4542,NetSig,LUAD,InBio,58509,45.2101,4543,CACTIN
4543,NetSig,LUAD,InBio,283742,45.1824,4544,FAM98B
4544,NetSig,LUAD,InBio,200933,45.1588,4545,FBXO45
4545,NetSig,LUAD,InBio,5054,45.1467,4546,SERPINE1
4546,NetSig,LUAD,InBio,9325,45.1286,4547,TRIP4
4547,NetSig,LUAD,InBio,90993,45.1011,4548,CREB3L1
4548,NetSig,LUAD,InBio,84330,45.079,4549,ZNF414
4549,NetSig,LUAD,InBio,66002,45.0765,4550,CYP4F12
4550,NetSig,LUAD,InBio,10208,45.0649,4551,USPL1
4551,NetSig,LUAD,InBio,8793,45.0429,4552,TNFRSF10D
4552,NetSig,LUAD,InBio,64216,45.0394,4553,TFB2M
4553,NetSig,LUAD,InBio,1565,44.9767,4554,CYP2D6
4554,NetSig,LUAD,InBio,56243,44.9678,4555,KIAA1217
