,gene,score
42038,CCDC102B,0.258
42040,AKAP4,0.258
42041,PPP2R2D,0.258
42043,NPFF,0.258
42044,LOXL2,0.258
42046,RAPGEF3,0.258
42047,ZNF644,0.257
42053,LHX3,0.257
42056,LHX2,0.257
42059,SERAC1,0.257
42061,STOML2,0.257
42062,TMEM218,0.257
42065,TOM1L1,0.257
42066,C9orf41,0.257
42067,SPINT2,0.257
42068,BORA,0.257
42070,TBK1,0.257
42071,THOC5,0.257
42073,ITGA6,0.257
42075,RYR1,0.257
42079,PIP4K2C,0.257
42081,PAX2,0.256
42083,NDRG1,0.256
42087,GTSF1,0.256
42088,PSMC1,0.256
42095,BMX,0.256
42098,FAM19A1,0.256
42099,ZNF703,0.256
42100,PICK1,0.256
42104,C7orf55,0.256
42105,MEP1A,0.256
42107,PHTF1,0.256
42110,GGCT,0.255
42112,DYRK2,0.255
42114,CCT2,0.255
42116,DES,0.255
42117,URM1,0.255
42120,PRKAB1,0.255
42121,IDH3B,0.255
42124,NLE1,0.255
42125,DEK,0.255
42126,MYBBP1A,0.255
42130,SOCS2,0.255
42131,PRPF40B,0.255
42134,GLUD1,0.254
42136,KLF10,0.254
42143,NFYC,0.254
42144,CEP44,0.254
42147,CD93,0.254
42148,ASF1A,0.254
42156,MRPL32,0.254
42159,RABGAP1L,0.254
42162,TRIM49C,0.253
42163,ST7,0.253
42165,KIF21A,0.253
42167,EVI5L,0.253
42170,SLC1A2,0.253
42175,MCF2,0.253
42176,CRTAP,0.253
42177,TMEM177,0.253
42179,LENG8,0.253
42182,MYZAP,0.253
42184,TDRD3,0.253
42188,SEL1L,0.253
42191,CHIC2,0.253
42192,KLHL24,0.253
42194,ITGAL,0.252
42196,NCDN,0.252
42197,APOB,0.252
42199,EML4,0.252
42201,SCCPDH,0.252
42202,RABAC1,0.252
42205,CISH,0.252
42208,RECK,0.252
42211,FOXM1,0.252
42212,POMP,0.252
42213,SLTM,0.252
42214,METTL1,0.252
42215,DNAJB2,0.252
42216,CNNM1,0.252
42219,SBSPON,0.252
42220,C1orf94,0.252
42221,MARK1,0.252
42222,TMCO3,0.252
42224,MED20,0.252
42225,SP6,0.251
42228,VSX2,0.251
42229,GPR107,0.251
42230,RNF5,0.251
42236,MAML1,0.251
42238,COL3A1,0.251
42243,DCPS,0.251
42246,GCC2,0.251
42249,PAX8,0.251
42257,GATAD1,0.251
42258,KCTD3,0.251
42259,IGSF3,0.251
42261,GZMK,0.25
42262,EFCAB2,0.25
42263,TADA1,0.25
42264,SRPRB,0.25
42265,TCEB2,0.25
42266,C15orf39,0.25
42268,XXYLT1,0.25
42270,SKP2,0.25
42272,BAHD1,0.25
42275,BLZF1,0.25
42276,TTLL3,0.25
42277,PVRL1,0.25
42282,HOOK2,0.25
42287,ADNP2,0.25
42290,TAL1,0.25
42291,RPS20,0.25
42292,BTBD9,0.25
42293,ZNF3,0.249
42294,MPP7,0.249
42296,SLC23A2,0.249
42301,CAPZB,0.249
42308,HAUS1,0.249
42310,PBX1,0.249
42313,ARHGEF1,0.249
42316,HLA-DRA,0.249
42320,COL5A3,0.249
42324,ZNF273,0.248
42326,OSTM1,0.248
42333,TIMM50,0.248
42338,CRELD1,0.248
42340,NCKIPSD,0.248
42344,IQCF2,0.248
42346,DTX2,0.248
42349,H3F3B,0.248
42350,AP3D1,0.248
42351,PIGU,0.248
42354,ARHGEF12,0.248
42357,KRT84,0.247
42358,POMGNT1,0.247
42360,VRK2,0.247
42363,EMC3,0.247
42364,TMED10,0.247
42366,MIF4GD,0.247
42367,KIF11,0.247
42368,TRAPPC10,0.247
42371,TRIM17,0.247
42375,POM121C,0.247
42377,PPP6R2,0.247
42379,PPP4R4,0.247
42380,ARID3A,0.247
42381,PRCP,0.24600000000000002
42382,ST13,0.24600000000000002
42384,EPHA7,0.24600000000000002
42386,MYLIP,0.24600000000000002
42391,ZBTB21,0.24600000000000002
42392,INTS5,0.24600000000000002
42394,SERP1,0.24600000000000002
42401,RALGDS,0.24600000000000002
42404,SYNJ1,0.24600000000000002
42417,PHACTR2,0.245
42419,HDDC3,0.245
42420,NRAP,0.245
42424,GPRASP1,0.245
42427,PTRH1,0.245
42431,POTEF,0.245
42433,AIM1,0.245
42434,RIC8B,0.245
42438,CAMK1,0.245
42439,SMC6,0.245
42440,ELF2,0.245
42441,KRT6A,0.244
42442,ABI3BP,0.244
42443,LONP2,0.244
42444,WDR76,0.244
42447,RASGRF2,0.244
42448,GCK,0.244
42449,PRKAR1B,0.244
42451,ELL,0.244
42454,SYTL4,0.244
42455,FAM193A,0.244
42460,CBR1,0.244
42461,PPIP5K2,0.244
42462,TMEM237,0.244
42463,RPS12,0.244
42466,PDE11A,0.244
42467,CALCOCO2,0.244
42468,ACAD8,0.244
42469,FBXL19,0.244
42470,KCNG4,0.244
42472,DNAJB4,0.244
42475,LPIN1,0.243
42477,GLTSCR2,0.243
42481,MLLT3,0.243
42484,IGF2,0.243
42488,SELP,0.243
42496,ZWILCH,0.243
42497,MBD5,0.243
42501,NPS,0.242
42502,SSFA2,0.242
42503,CCSER2,0.242
42504,CD79B,0.242
42509,FAM214B,0.242
42510,IFIT5,0.242
42512,ATP1B2,0.242
42517,KIAA1715,0.242
42518,CAT,0.242
42519,NPHS2,0.242
42521,PCNXL3,0.242
42526,RAB11FIP2,0.24100000000000002
42527,AASDHPPT,0.24100000000000002
42528,CDK1,0.24100000000000002
42529,WWTR1,0.24100000000000002
42530,CDKL5,0.24100000000000002
42531,FAM126B,0.24100000000000002
42533,CACNA1C,0.24100000000000002
42536,CENPP,0.24100000000000002
42538,ESF1,0.24100000000000002
42539,MYBL1,0.24100000000000002
42541,YBX3,0.24100000000000002
42544,EDAR,0.24100000000000002
42548,NSMCE4A,0.24100000000000002
42549,PRKG2,0.24100000000000002
42550,ZGPAT,0.24100000000000002
42551,DIS3L2,0.24100000000000002
42557,KNG1,0.24
42559,TRAF1,0.24
42561,SPTA1,0.24
42563,FOXL2,0.24
42564,GJC1,0.24
42568,ADAM17,0.24
42578,MATN3,0.24
42579,PAPSS1,0.24
42580,TFAP4,0.24
42581,GRWD1,0.24
42582,RSL1D1,0.24
42583,WDR45B,0.24
42588,THNSL1,0.24
42591,MTMR7,0.239
42592,EPHB2,0.239
42594,E4F1,0.239
42595,MYO1H,0.239
42596,SEC61A1,0.239
42603,TBC1D25,0.239
42604,TERT,0.239
42607,TAF3,0.239
42608,USP53,0.239
42611,HS3ST4,0.239
42612,ALDH2,0.239
42613,CPEB2,0.239
42619,NAALADL2,0.239
42620,NRF1,0.239
42621,PRR11,0.23800000000000002
42623,CCNF,0.23800000000000002
42628,WIPF2,0.23800000000000002
42629,MRPL2,0.23800000000000002
42630,CLPTM1L,0.23800000000000002
42636,PDGFC,0.23800000000000002
42637,NXPE3,0.23800000000000002
42639,FBXL14,0.23800000000000002
42641,C9orf173,0.23800000000000002
42644,LARS2,0.23800000000000002
42645,CHCHD6,0.23800000000000002
42648,ADK,0.23800000000000002
42650,NDST2,0.23800000000000002
42651,WEE1,0.23800000000000002
42652,AFF1,0.23800000000000002
42655,IFIH1,0.237
42657,TFPT,0.237
42658,RSPH3,0.237
42661,POP7,0.237
42663,WNK3,0.237
42665,CACNB4,0.237
42667,DHX40,0.237
42669,KRT16,0.237
42671,BID,0.237
42672,FZD5,0.237
42680,DLAT,0.237
42683,ECI2,0.237
42684,HTR2C,0.237
42689,NBAS,0.23600000000000002
42690,PMPCB,0.23600000000000002
42694,CORO1B,0.23600000000000002
42697,PHKG2,0.23600000000000002
42699,RUFY3,0.23600000000000002
42700,MOGS,0.23600000000000002
42706,BAZ2A,0.23600000000000002
42709,SLC30A9,0.23600000000000002
42711,C8G,0.23600000000000002
42718,KIAA1919,0.23600000000000002
42719,LIMS2,0.23600000000000002
42727,FBXW4,0.23600000000000002
42729,POLE3,0.23600000000000002
42731,HEXB,0.235
42733,ITGB5,0.235
42734,RFXAP,0.235
42741,HAS1,0.235
42743,FBXL2,0.235
42744,FBXO3,0.235
42746,RPL6,0.235
42750,ROPN1L,0.235
42752,C7orf61,0.235
42756,MAN2B1,0.235
42757,LZIC,0.235
42763,NFATC1,0.23399999999999999
42764,ZNF174,0.23399999999999999
42766,FBXW8,0.23399999999999999
42769,KLK5,0.23399999999999999
42781,NOL11,0.23399999999999999
42784,NRXN3,0.23399999999999999
42788,WNK4,0.23399999999999999
42789,OGDHL,0.23399999999999999
42790,EXOSC7,0.23399999999999999
42791,ISL1,0.23399999999999999
42792,SBNO2,0.23399999999999999
42795,TRIB1,0.233
42796,EPB41L4B,0.233
42797,METTL9,0.233
42798,FIS1,0.233
42799,OGN,0.233
42801,RPL39L,0.233
42803,FILIP1,0.233
42804,GAP43,0.233
42805,TNNT1,0.233
42806,ENPP2,0.233
42807,REV3L,0.233
42808,SLC7A5,0.233
42809,CHST10,0.233
42815,GJA5,0.233
42816,NADK2,0.233
42823,MECP2,0.233
42824,PCED1A,0.233
42825,SPZ1,0.233
42827,LACC1,0.233
42830,TTC33,0.233
42831,SRSF4,0.233
42836,DFFA,0.233
42840,PTPRU,0.23199999999999998
42841,TLX3,0.23199999999999998
42842,ACTA2,0.23199999999999998
42848,ITGB3,0.23199999999999998
42855,SGSM3,0.23199999999999998
42857,CCNA1,0.23199999999999998
42859,C19orf70,0.23199999999999998
42862,NEK8,0.23199999999999998
42863,HIAT1,0.23199999999999998
42864,MFN1,0.23199999999999998
42865,EIF4EBP2,0.23199999999999998
42866,PTBP3,0.23199999999999998
42868,ZDHHC16,0.23199999999999998
42869,RBX1,0.231
42870,RCN1,0.231
42872,BRMS1,0.231
42875,SORD,0.231
42876,FOLR1,0.231
42877,ETS2,0.231
42886,RGS9,0.231
42891,ITPA,0.231
42892,PAPSS2,0.231
42893,VWF,0.231
42895,YWHAH,0.231
42899,INO80E,0.23
42900,CWC22,0.23
42903,IGBP1,0.23
42908,PCLO,0.23
42909,CYP2E1,0.23
42911,CUTC,0.23
42915,ENPP1,0.23
42922,POLR2J,0.23
42925,SENP1,0.23
42926,FBXO8,0.23
42931,TEX264,0.23
42932,GATA2,0.23
42935,ADRBK1,0.23
42942,UBE2J1,0.22899999999999998
42943,LOX,0.22899999999999998
42944,CCDC153,0.22899999999999998
42950,BCHE,0.22899999999999998
42954,DNAJB9,0.22899999999999998
42956,MED28,0.22899999999999998
42957,SHARPIN,0.22899999999999998
42959,APOA2,0.22899999999999998
42963,VTN,0.22899999999999998
42964,CNOT6L,0.22899999999999998
42968,ARFGAP3,0.22899999999999998
42969,CELF1,0.22899999999999998
42970,ADRM1,0.22899999999999998
42971,COG1,0.22899999999999998
42979,TALDO1,0.228
42991,ZNF646,0.228
42992,TBRG4,0.228
42995,KCNA6,0.228
42996,COMTD1,0.228
42997,GAS7,0.228
42999,ZCCHC8,0.228
43000,ADRA1D,0.228
43002,KIAA0391,0.228
43006,RBCK1,0.228
43008,XYLT1,0.228
43010,SLC35B2,0.228
43011,CDK5,0.228
43012,MUC5B,0.22699999999999998
43019,CAMKK1,0.22699999999999998
43022,ASB4,0.22699999999999998
43028,EVPL,0.22699999999999998
43029,LMO7,0.22699999999999998
43030,PDLIM5,0.22699999999999998
43033,TPM3,0.22699999999999998
43034,ATP9A,0.22699999999999998
43037,ABCA12,0.22699999999999998
43039,KCNJ12,0.22699999999999998
43040,RBM6,0.22699999999999998
43043,FAM46A,0.22699999999999998
43047,CDK6,0.226
43048,CNKSR1,0.226
43050,BRD3,0.226
43058,RPS4X,0.226
43062,NAT9,0.226
43063,DNAJC1,0.226
43065,BMP5,0.226
43066,TPST2,0.226
43067,SSTR2,0.226
43068,GNAT1,0.226
43072,PLXND1,0.226
43073,BTG1,0.226
43075,NPY1R,0.226
43078,SLC9A3,0.226
43079,SRM,0.226
43080,TJP3,0.226
43085,TMCC1,0.225
43086,SLC25A32,0.225
43087,UBR7,0.225
43089,ZNF490,0.225
43095,HTATSF1,0.225
43096,DPPA4,0.225
43097,PDK3,0.225
43101,PPP1R16B,0.225
43108,HIST2H2AC,0.225
43112,TNFRSF1B,0.225
43115,NPR1,0.22399999999999998
43118,MYO5C,0.22399999999999998
43119,ATP1A4,0.22399999999999998
43120,TXLNG,0.22399999999999998
43121,RGS20,0.22399999999999998
43123,SLC41A2,0.22399999999999998
43124,RNF41,0.22399999999999998
43125,CR2,0.22399999999999998
43126,CPEB3,0.22399999999999998
43127,FRMD5,0.22399999999999998
43128,RETSAT,0.22399999999999998
43134,NUBP1,0.22399999999999998
43135,CCND3,0.22399999999999998
43136,PRPF31,0.22399999999999998
43137,PTPRO,0.22399999999999998
43139,TLK2,0.22399999999999998
43148,USP46,0.22399999999999998
43150,GLUL,0.22399999999999998
43151,FADS1,0.22399999999999998
43152,GCFC2,0.22399999999999998
43153,LRIG3,0.22399999999999998
43155,NRXN1,0.22399999999999998
43158,NCKAP5L,0.22399999999999998
43161,B4GALT3,0.223
43162,AUTS2,0.223
43163,ARIH1,0.223
43168,NRBP1,0.223
43169,PSAT1,0.223
43172,CSGALNACT2,0.223
43174,B3GNT2,0.223
43176,ZNF217,0.223
43177,PPM1E,0.223
43178,APOBEC3G,0.223
43180,LDLRAD1,0.223
43182,ANKRD27,0.223
43184,VPS41,0.223
43186,PACSIN1,0.223
43188,SMYD2,0.223
43192,NRP2,0.223
43193,DXO,0.222
43195,DYRK3,0.222
43199,GPSM3,0.222
43200,CRY1,0.222
43205,TTYH1,0.222
43206,CERS3,0.222
43209,ELP2,0.222
43210,TMX1,0.222
43212,OBSCN,0.222
43214,MYLK2,0.222
43223,NUTM1,0.222
43225,DKC1,0.222
43226,ELF4,0.222
43227,CENPE,0.222
43230,PRSS23,0.222
43231,RNF185,0.221
43233,CDK7,0.221
43234,LMF2,0.221
43237,UBXN2B,0.221
43239,IGSF9B,0.221
43244,MFSD11,0.221
43248,HIST1H1B,0.221
43251,TSPAN7,0.221
43254,SNAP29,0.221
43255,LUZP4,0.221
43256,RIPK2,0.221
43257,TBX6,0.221
43259,YAF2,0.221
43260,NEK6,0.221
43263,PITRM1,0.221
43272,MERTK,0.22
43275,SYF2,0.22
43279,RFX1,0.22
43281,GPM6B,0.22
43286,VTA1,0.22
43290,GNB1,0.22
43292,PTPRJ,0.22
43294,ERF,0.22
43295,MYO1A,0.22
43298,TDRD1,0.22
43302,DOCK1,0.22
43304,SCARB2,0.22
43310,PSMB2,0.21899999999999997
43311,ELN,0.21899999999999997
43312,FZD6,0.21899999999999997
43313,TGFB1I1,0.21899999999999997
43315,DENND5A,0.21899999999999997
43317,RMND5B,0.21899999999999997
43322,KRT38,0.21899999999999997
43324,MED8,0.21899999999999997
43325,AKAP7,0.21899999999999997
43326,SAMD10,0.21899999999999997
43330,PACRGL,0.21899999999999997
43333,GOLT1B,0.218
43334,BTBD10,0.218
43336,NT5E,0.218
43337,CCDC151,0.218
43340,CAMTA2,0.218
43343,PRKCH,0.218
43344,MANBAL,0.218
43348,CD2,0.218
43349,ASB8,0.218
43351,FBN2,0.218
43354,VMA21,0.218
43360,RIMBP3,0.218
43361,AGER,0.218
43362,TNS1,0.218
43366,FCGR3B,0.217
43370,PSG9,0.217
43371,DSC2,0.217
43376,PRMT2,0.217
43382,MAGEA4,0.217
43391,PROS1,0.217
43395,SOCS6,0.21600000000000003
43398,POLE4,0.21600000000000003
43399,HPRT1,0.21600000000000003
43400,SNRPA,0.21600000000000003
43402,LRRC15,0.21600000000000003
43404,MTMR12,0.21600000000000003
43405,RRM1,0.21600000000000003
43407,SHPRH,0.21600000000000003
43408,BBS1,0.21600000000000003
43411,CAND2,0.21600000000000003
43414,SLCO4C1,0.21600000000000003
43415,ERCC8,0.21600000000000003
43419,CTIF,0.21600000000000003
43423,GYS1,0.21600000000000003
43427,RRAD,0.21600000000000003
43428,NFE2L3,0.21600000000000003
43432,TCF7L1,0.21600000000000003
43442,KREMEN2,0.215
43443,TRA2A,0.215
43445,GPR183,0.215
43446,DTL,0.215
43447,KRT2,0.215
43452,SPIC,0.215
43454,PKP2,0.215
43456,GLTSCR1,0.215
43460,GNPAT,0.215
43461,SULF2,0.215
43464,CYB5A,0.215
43468,GADD45GIP1,0.215
43471,UBXN4,0.215
43472,UTP3,0.215
43478,SPPL3,0.214
43482,POLN,0.214
43485,POLE2,0.214
43488,CLDN12,0.214
43493,ZNF689,0.214
43495,NOL4,0.214
43497,MTMR9,0.214
43498,SFXN3,0.214
43499,CUL9,0.214
43500,DOCK6,0.214
43506,CAPG,0.213
43507,NTM,0.213
43517,DRAP1,0.213
43520,CIRH1A,0.213
43522,HOXA13,0.213
43524,SSTR3,0.213
43525,ARV1,0.213
43532,IKZF2,0.213
43535,GNE,0.213
43536,PGK1,0.213
43538,AASS,0.213
43540,TFEC,0.213
43541,CTSZ,0.213
43542,C4orf33,0.213
43548,SLC38A11,0.212
43551,SNX18,0.212
43552,CSNK2B,0.212
43553,C18orf25,0.212
43554,RIMS2,0.212
43558,DOT1L,0.212
43559,PPP1R9A,0.212
43565,PIGR,0.212
43568,DNAH7,0.212
43573,LCA5L,0.212
43575,SLC30A1,0.212
43576,LIN28A,0.212
43580,ATG9A,0.212
43581,TRIP11,0.212
43584,SNX5,0.21100000000000002
43585,TAOK3,0.21100000000000002
43587,CXCR3,0.21100000000000002
43588,GCSH,0.21100000000000002
43589,MDM4,0.21100000000000002
43593,ARHGAP26,0.21100000000000002
43594,BANP,0.21100000000000002
43596,RAB5B,0.21100000000000002
43597,RAB35,0.21100000000000002
43598,GID8,0.21100000000000002
43600,KRTCAP2,0.21100000000000002
43602,ELAVL3,0.21100000000000002
43604,CDK15,0.21100000000000002
43605,CCDC117,0.21100000000000002
43609,EPN3,0.21100000000000002
43610,CROCC,0.21100000000000002
43611,PRPF38A,0.21100000000000002
43614,FUT11,0.21100000000000002
43615,FAM133B,0.21100000000000002
43617,MLEC,0.21100000000000002
43618,PTGER3,0.21100000000000002
43619,RPL35A,0.21100000000000002
43625,CD79A,0.21100000000000002
43626,CST2,0.21100000000000002
43627,COL4A6,0.21100000000000002
43629,PLAG1,0.21100000000000002
43631,ALS2CR11,0.21100000000000002
43632,PPP1R9B,0.21
43635,POLR3D,0.21
43636,MCU,0.21
43643,MFRP,0.21
43645,CLIP2,0.21
43648,CCRN4L,0.21
43654,MRPL19,0.21
43655,C17orf70,0.21
43656,PPP1R15A,0.21
43657,ACSS2,0.21
43658,NUDT18,0.21
43659,SMG9,0.21
43660,MUS81,0.21
43662,HIST1H2AM,0.21
43665,CDX2,0.21
43670,SLC37A1,0.21
43671,CTDSP2,0.21
43674,VPS13C,0.21
43676,MTSS1,0.21
43678,DIP2B,0.21
43679,IFIT2,0.21
43681,DCT,0.21
43682,E2F8,0.21
43691,ARMC5,0.209
43693,NUDCD2,0.209
43697,GARNL3,0.209
43698,TOR2A,0.209
43702,BTG3,0.209
43704,PIGA,0.209
43705,PNPLA6,0.209
43706,SLC26A2,0.209
43711,VRK1,0.209
43712,RLN3,0.209
43716,NDUFS6,0.209
43717,PIP4K2A,0.209
43718,DNAJC2,0.209
43722,UBP1,0.20800000000000002
43725,RPS27A,0.20800000000000002
43726,DCP2,0.20800000000000002
43727,RAB11FIP3,0.20800000000000002
43729,CECR6,0.20800000000000002
43737,CANT1,0.20800000000000002
43738,PARK7,0.20800000000000002
43740,VCAN,0.20800000000000002
43747,TRIM13,0.20800000000000002
43752,COL4A5,0.20800000000000002
43754,AIMP2,0.20800000000000002
43757,POU2AF1,0.20800000000000002
43762,CSMD3,0.20800000000000002
43763,AKAP1,0.207
43767,ZC3HAV1,0.207
43769,HOXD9,0.207
43771,EBF1,0.207
43773,GMDS,0.207
43774,TMEM25,0.207
43775,CENPF,0.207
43776,MAPKAPK5,0.207
43777,PREPL,0.207
43779,LHX4,0.207
43789,EFR3A,0.207
43791,CSF3R,0.207
43792,L3MBTL1,0.207
43793,MCM9,0.207
43796,PFKFB1,0.207
43797,TBX10,0.207
43799,RPL24,0.20600000000000002
43800,BATF,0.20600000000000002
43804,HAUS6,0.20600000000000002
43806,DUSP11,0.20600000000000002
43807,SERPING1,0.20600000000000002
43819,BCKDK,0.20600000000000002
43823,AMD1,0.20600000000000002
43825,CDC123,0.20600000000000002
43829,GGT5,0.20600000000000002
43831,PAPD5,0.20600000000000002
43834,CIAPIN1,0.20600000000000002
43835,CAST,0.20600000000000002
43838,NME1,0.20600000000000002
43840,PEG3,0.20600000000000002
43845,TNC,0.20600000000000002
43847,BCL7A,0.20600000000000002
43848,ZCCHC6,0.205
43850,CXCR4,0.205
43852,SMS,0.205
43853,ZNF417,0.205
43854,USP3,0.205
43855,GABRR1,0.205
43856,COX17,0.205
43858,ANKRD40,0.205
43859,ASPSCR1,0.205
43860,SLC23A1,0.205
43862,DUSP9,0.205
43865,RAB26,0.205
43867,SYNPO,0.205
43870,ZFYVE27,0.205
43871,BAG1,0.205
43872,HAUS4,0.205
43873,CEP135,0.204
43875,PIP5K1C,0.204
43876,INTS8,0.204
43882,USP38,0.204
43883,NFS1,0.204
43884,PPFIA2,0.204
43885,GRPEL1,0.204
43887,GRB7,0.204
43888,TAF10,0.204
43889,JMJD6,0.204
43890,HIST1H3A,0.204
43896,DNAJC3,0.204
43900,KLHL25,0.204
43904,ACOT8,0.204
43906,NAP1L4,0.204
43908,DDX19A,0.204
43911,LRP1B,0.204
43913,DDX47,0.203
43914,CLEC7A,0.203
43919,NDEL1,0.203
43929,C10orf25,0.203
43935,ARF6,0.203
43941,PIEZO2,0.203
43942,EYS,0.203
43943,SATB2,0.203
43944,PEX10,0.203
43946,TRPV5,0.203
43948,DMXL2,0.203
43951,BCL11B,0.203
43960,DDX31,0.20199999999999999
43962,FAM20C,0.20199999999999999
43963,KRT79,0.20199999999999999
43968,TMX3,0.20199999999999999
43971,ABRACL,0.20199999999999999
43973,SERPINB5,0.20199999999999999
43974,ZC2HC1A,0.20199999999999999
43977,PLCL2,0.20199999999999999
43981,LGALS1,0.20199999999999999
43986,GGH,0.20199999999999999
43991,UBL4A,0.20199999999999999
43993,TRAK1,0.201
43995,LSM4,0.201
43997,PRLR,0.201
44000,HIST1H1D,0.201
44002,TCEANC,0.201
44005,RAD51,0.201
44006,ZBTB43,0.201
44009,CMTR1,0.201
44011,DDX43,0.201
44019,MCPH1,0.201
44020,DERL2,0.201
44021,HMGA2,0.201
44026,ZNF521,0.201
44027,HCN4,0.201
44031,PIK3CD,0.201
44032,GCLC,0.201
44036,LENG1,0.201
44038,GIMAP7,0.201
44039,SLC4A4,0.201
44041,FAM21C,0.2
44043,FAM131C,0.2
44044,GPR156,0.2
44050,POU2F2,0.2
44052,SLC9A5,0.2
44057,MLXIP,0.2
44058,DIP2C,0.2
44059,SLC13A1,0.2
44063,RNF213,0.2
44069,ATP9B,0.2
44070,SRSF6,0.2
44071,RAD51B,0.2
44074,SBF2,0.2
44077,PLA2G12A,0.2
44079,C14orf166,0.2
44081,EIF3M,0.2
44082,FBXL7,0.2
44083,AIFM3,0.2
44084,ZC3H7A,0.2
44085,NGFR,0.2
44087,LDB2,0.19899999999999998
44090,EDF1,0.19899999999999998
44091,USPL1,0.19899999999999998
44094,GSPT1,0.19899999999999998
44095,ROMO1,0.19899999999999998
44096,PATZ1,0.19899999999999998
44100,RASSF3,0.19899999999999998
44103,MAGEA10,0.19899999999999998
44105,KAT6B,0.19899999999999998
44109,DHDDS,0.19899999999999998
44111,C1orf174,0.19899999999999998
44112,NDUFV2,0.19899999999999998
44119,CPNE9,0.19899999999999998
44120,ZNF48,0.19899999999999998
44124,ERCC5,0.19899999999999998
44126,HAP1,0.19899999999999998
44128,PDE8A,0.19899999999999998
44131,ST8SIA4,0.19899999999999998
44134,GDPGP1,0.198
44137,C1orf127,0.198
44140,ISL2,0.198
44143,NOSIP,0.198
44144,SKI,0.198
44145,YARS2,0.198
44146,TOMM40,0.198
44149,CKB,0.198
44152,ZNF395,0.198
44156,PCNT,0.198
44157,CENPA,0.198
44160,COG8,0.198
44166,GPRC5C,0.198
44168,PEX7,0.198
44169,FBXO5,0.198
44172,HIST1H2AI,0.198
44173,CTDSPL,0.19699999999999998
44174,ARL6IP4,0.19699999999999998
44175,HIST1H2AL,0.19699999999999998
44176,EXOC6B,0.19699999999999998
44177,FKBP9,0.19699999999999998
44178,SYTL5,0.19699999999999998
44186,ASB16,0.19699999999999998
44187,NUDCD3,0.19699999999999998
44188,FEM1C,0.19699999999999998
44189,ALPK1,0.19699999999999998
44192,DRG1,0.19699999999999998
44193,CCNE1,0.19699999999999998
44200,NSUN4,0.19699999999999998
44202,GRM6,0.19699999999999998
44203,SYT17,0.19699999999999998
44206,MRPL39,0.19699999999999998
44207,SOX8,0.19699999999999998
44210,DDX10,0.19699999999999998
44213,TACR3,0.19699999999999998
44214,FNBP1,0.19699999999999998
44216,ACTR3,0.19699999999999998
44218,RNF146,0.19699999999999998
44222,SOX10,0.196
44223,RHBDD1,0.196
44227,UQCRQ,0.196
44231,COPS7A,0.196
44232,TARBP2,0.196
44233,CPSF4,0.196
44234,KCNT2,0.196
44240,TTR,0.196
44251,KRTAP3-3,0.196
44261,COL25A1,0.195
44265,STX8,0.195
44266,ACAP2,0.195
44267,SLC48A1,0.195
44268,MPHOSPH10,0.195
44269,ELOVL1,0.195
44276,EIF2B1,0.195
44278,CCR4,0.195
44280,MAP3K6,0.195
44285,PIK3AP1,0.195
44288,DCLK1,0.195
44290,TLE4,0.195
44291,STAT2,0.195
44294,FBXL13,0.195
44296,ABHD15,0.195
44297,ZNF738,0.19399999999999998
44298,OTUD3,0.19399999999999998
44300,PHF21A,0.19399999999999998
44304,C12orf45,0.19399999999999998
44305,GLA,0.19399999999999998
44306,ZNF655,0.19399999999999998
44307,PCDHGC3,0.19399999999999998
44308,RNH1,0.19399999999999998
44314,WDR7,0.19399999999999998
44315,SNX15,0.19399999999999998
44317,RNF217,0.19399999999999998
44320,RRH,0.19399999999999998
44322,INTS7,0.19399999999999998
44323,CNTNAP2,0.19399999999999998
44324,HMMR,0.19399999999999998
44326,HEY1,0.19399999999999998
44330,ATP6AP1,0.19399999999999998
44331,FDPS,0.19399999999999998
44332,PHLDB1,0.19399999999999998
44334,AMIGO1,0.193
44337,TBXA2R,0.193
44342,MASTL,0.193
44345,CDKAL1,0.193
44347,PPP1R7,0.193
44350,NVL,0.193
44351,CTH,0.193
44354,QSER1,0.193
44355,ZMAT4,0.193
44357,MYL10,0.193
44358,ADRB1,0.193
44359,EDNRA,0.193
44361,MYOZ1,0.193
44363,CAMKMT,0.193
44364,TMEM63A,0.193
44365,ALG2,0.193
44371,TMEM52B,0.193
44375,SLC9A6,0.193
44376,DIABLO,0.193
44378,RPL29,0.193
44380,FAHD2B,0.193
44385,DLGAP5,0.192
44386,CALN1,0.192
44388,CD274,0.192
44389,WNT16,0.192
44390,KIAA0408,0.192
44392,CARS,0.192
44393,SPATA5,0.192
44395,UPK2,0.192
44397,RPS18,0.192
44402,CTNNA2,0.192
44404,EPC1,0.192
44417,TSR2,0.192
44424,TNFRSF14,0.191
44431,CREB3L2,0.191
44433,MKS1,0.191
44434,RNF167,0.191
44441,CCR10,0.191
44442,CLP1,0.191
44447,FEN1,0.191
44450,SERPINB12,0.191
44455,KLHL21,0.19
44456,NELL1,0.19
44457,LIAS,0.19
44459,PPP1R2,0.19
44460,FCHSD2,0.19
44463,MPLKIP,0.19
44469,MRPS11,0.19
44473,TRMT1L,0.19
44475,PTPRD,0.19
44476,GNPDA2,0.19
44479,ARF4,0.19
44480,KRTAP10-7,0.19
44481,CKMT1B,0.19
44487,TRPM8,0.19
44497,UHRF1BP1L,0.18899999999999997
44500,ARR3,0.18899999999999997
44503,ASF1B,0.18899999999999997
44504,ZC3H7B,0.18899999999999997
44505,FGL2,0.18899999999999997
