,gene,score
6975,PRG3,0.39358
6976,PLSCR4,0.393564
6977,CHKA,0.393539
6978,KRTAP10-4,0.393534
6979,TBR1,0.393534
6980,TTI2,0.39352
6981,TMEM108,0.39351
6982,E2F1,0.39351
6983,PSCA,0.393504
6984,ARHGAP4,0.393498
6985,FXYD4,0.393484
6986,SDR42E1,0.393471
6987,MED24,0.393421
6988,SCRT1,0.39342
6989,DHPS,0.393388
6990,MRAP2,0.393388
6991,FBXW11,0.393385
6992,HNRNPH1,0.393382
6993,MOV10L1,0.393375
6994,TLR6,0.393356
6995,LY6G5B,0.393348
6996,ACTL7B,0.393344
6997,FAM208A,0.393342
6998,BOD1L1,0.393324
6999,WDR25,0.393319
7000,THPO,0.393317
7001,LIN28B,0.393316
7002,TYW1,0.39331
7003,PRF1,0.393271
7004,ACTRT3,0.393269
7005,ITGAX,0.393269
7006,C7,0.393253
7007,LMNB1,0.393226
7008,CD96,0.39322
7009,ZNF470,0.393219
7010,OR8D2,0.393209
7011,KEL,0.393183
7012,TAS1R2,0.393178
7013,TCTEX1D1,0.393176
7014,SPAM1,0.39317
7015,CMIP,0.393158
7016,HIST1H2BF,0.393143
7017,SLC27A5,0.393136
7018,RGS20,0.393124
7019,SNTG2,0.393124
7020,PRMT7,0.3931
7021,MAP2K6,0.393092
7022,MAGEH1,0.39309
7023,CWC27,0.393089
7024,ARMC3,0.393078
7025,CCR6,0.392992
7026,ENKUR,0.392979
7027,PALM3,0.392935
7028,TAOK3,0.392913
7029,CASC1,0.3929
7030,PRKAG2,0.3929
7031,ADD3,0.392899
7032,OR51D1,0.392898
7033,CHST10,0.392817
7034,CLEC10A,0.392811
7035,HEATR4,0.392799
7036,ZNF567,0.392799
7037,SCUBE2,0.392775
7038,ADAP2,0.392762
7039,DSG1,0.392728
7040,PKD2L1,0.392718
7041,FOXN4,0.3927
7042,FAM173A,0.392696
7043,ST6GALNAC2,0.392696
7044,RABEP2,0.392678
7045,FOXJ1,0.392669
7046,NRG1,0.392664
7047,ZMIZ1,0.392642
7048,SDSL,0.392642
7049,CENPE,0.392614
7050,THBS3,0.392612
7051,IRF9,0.392611
7052,VENTX,0.392593
7053,GARS,0.392592
7054,CDC42BPB,0.392589
7055,CCDC150,0.392586
7056,PDGFRA,0.392583
7057,KIF13B,0.392562
7058,ENOX1,0.392547
7059,ARSJ,0.392539
7060,CCDC120,0.392532
7061,GOLGA2,0.39253
7062,P2RX7,0.39252
7063,LRGUK,0.392485
7064,EEF2,0.392483
7065,OGFOD2,0.392448
7066,FOLR1,0.392411
7067,FCGBP,0.392395
7068,PSMB6,0.39236
7069,OR4N5,0.392318
7070,PRMT5,0.392308
7071,ADCY9,0.392297
7072,MCOLN3,0.392269
7073,FPGS,0.392264
7074,ENTPD4,0.392244
7075,SLTM,0.392233
7076,PIP4K2C,0.392213
7077,GDNF,0.392212
7078,AADAC,0.392182
7079,SPPL2C,0.392179
7080,WWC3,0.392129
7081,SUCLG1,0.392103
7082,ACTRT2,0.392073
7083,NEUROD6,0.392066
7084,CSN1S1,0.392061
7085,TSPAN33,0.392039
7086,DDX5,0.392038
7087,CEP170,0.392026
7088,HNRNPK,0.392012
7089,CPO,0.392007
7090,PRSS35,0.392
7091,GRM4,0.391996
7092,ARL2BP,0.391996
7093,RAG1,0.391976
7094,S1PR2,0.39196
7095,THEMIS,0.391949
7096,SLC11A2,0.391948
7097,P2RX4,0.391939
7098,ZFP30,0.391916
7099,PCMTD2,0.39191
7100,BPIFB4,0.391902
7101,TNFRSF21,0.39189
7102,RHO,0.391883
7103,FRRS1,0.391832
7104,TRH,0.391824
7105,TCF4,0.391819
7106,LEP,0.391811
7107,EGR4,0.391799
7108,F2RL3,0.391798
7109,SMAD1,0.391785
7110,RPE65,0.391768
7111,ZPBP,0.391751
7112,CHD5,0.391749
7113,TAF1L,0.391715
7114,EIF3I,0.391682
7115,DST,0.391673
7116,TESK1,0.391669
7117,TOR3A,0.391667
7118,NEIL3,0.391663
7119,CD200R1L,0.391651
7120,HMCN1,0.39165
7121,CAMK2D,0.391644
7122,SLC6A15,0.391626
7123,RELN,0.391596
7124,PLCG2,0.391593
7125,ZNF296,0.39157
7126,CCDC96,0.391551
7127,PYCR1,0.391532
7128,CYP3A5,0.391523
7129,STX1A,0.391505
7130,CCNK,0.391504
7131,ERGIC3,0.391484
7132,GPA33,0.391413
7133,ESPNL,0.391351
7134,ABCB11,0.39135
7135,KIF17,0.391334
7136,ARHGAP18,0.391298
7137,EMC2,0.391288
7138,SLCO1B1,0.39127
7139,FSTL1,0.391254
7140,WDR45,0.391254
7141,KRTAP1-5,0.391243
7142,AMDHD2,0.39124
7143,ECD,0.39124
7144,SNRK,0.391229
7145,CDC73,0.391219
7146,PAM16,0.391216
7147,PABPN1L,0.391207
7148,ZWILCH,0.391198
7149,KANK3,0.391186
7150,DNAH6,0.391185
7151,IGSF5,0.391154
7152,PNLIPRP3,0.391145
7153,TTC38,0.391121
7154,CXCR2,0.391115
7155,DDA1,0.391105
7156,FAM83H,0.391083
7157,ZNF618,0.391077
7158,CCSER1,0.391068
7159,DNAJC13,0.391067
7160,NAIF1,0.391048
7161,BUB1B,0.391032
7162,PIGT,0.391025
7163,CERS5,0.391022
7164,CNOT10,0.391015
7165,PIF1,0.391013
7166,DGKD,0.391011
7167,TOR4A,0.391006
7168,TAC3,0.390996
7169,LAP3,0.390991
7170,SETD1A,0.390972
7171,TCEAL1,0.390972
7172,RPAP2,0.390951
7173,SGTB,0.390932
7174,PLEKHS1,0.390929
7175,NTRK1,0.39092
7176,LAMA1,0.390913
7177,FAR1,0.3909
7178,COG5,0.390892
7179,TAAR2,0.390889
7180,CELSR1,0.390884
7181,CALN1,0.390878
7182,CHAF1B,0.390865
7183,ASH1L,0.390839
7184,OSGEPL1,0.390832
7185,PRELID1,0.390807
7186,HPX,0.390805
7187,RAE1,0.390796
7188,DGKB,0.390778
7189,SNED1,0.390772
7190,TNFAIP8L1,0.390766
7191,PCED1B,0.390752
7192,ST6GAL2,0.39075
7193,HEPACAM,0.390748
7194,FMOD,0.390743
7195,RTKN,0.390742
7196,FBLIM1,0.390736
7197,POLB,0.390734
7198,WDR92,0.390719
7199,NIF3L1,0.390692
7200,TSNARE1,0.390663
7201,RHBDL1,0.390661
7202,ZNF582,0.390656
7203,FZD8,0.390648
7204,PFN2,0.390647
7205,VSIG10,0.390646
7206,VAX2,0.390643
7207,TGIF1,0.39064
7208,MOS,0.390639
7209,PFKFB1,0.390637
7210,CERS4,0.390634
7211,SKI,0.390626
7212,TRIM33,0.390625
7213,CSF3R,0.390587
7214,KLHDC3,0.390582
7215,CFP,0.390576
7216,MS4A8,0.390575
7217,GALNT9,0.39056
7218,BHLHE40,0.390548
7219,MCF2L,0.390535
7220,VWDE,0.390529
7221,ABCB5,0.39052
7222,ANKRD13B,0.390515
7223,SLBP,0.39051
7224,SLC25A17,0.390503
7225,PEX26,0.390491
7226,PARD3,0.39048
7227,TRIM61,0.39048
7228,PDZD3,0.390476
7229,IPO7,0.390473
7230,ID3,0.39047
7231,NYAP2,0.390468
7232,KRTAP4-8,0.390446
7233,GLRA1,0.390444
7234,RLF,0.390441
7235,FDXACB1,0.390426
7236,TGFB2,0.390422
7237,C1QTNF7,0.390405
7238,KDM5B,0.390404
7239,SLC43A3,0.39039
7240,DLC1,0.390371
7241,OSBPL8,0.39035
7242,HINT2,0.39034
7243,FAM81B,0.390321
7244,TOMM20,0.390309
7245,NKX6-3,0.390284
7246,INPPL1,0.390277
7247,DGAT2,0.390276
7248,SCRN1,0.390263
7249,KLK10,0.390236
7250,CELF1,0.390219
7251,SCML2,0.390214
7252,NOVA2,0.390182
7253,ADCY4,0.39018
7254,KRT76,0.390178
7255,CDKL2,0.390173
7256,SPTLC2,0.390168
7257,SEC16B,0.390155
7258,TRIP6,0.390142
7259,GFRA2,0.390129
7260,RC3H2,0.390114
7261,GSPT2,0.390088
7262,ANKRD6,0.390071
7263,CLIC4,0.390041
7264,ZNF644,0.390039
7265,ZFP1,0.39002
7266,METTL2B,0.390019
7267,BGN,0.390009
7268,FAM170A,0.390001
7269,ITGBL1,0.389995
7270,DSC1,0.389993
7271,MSH5,0.389965
7272,QTRT1,0.389945
7273,RMDN1,0.389945
7274,MEIS2,0.389908
7275,FEM1C,0.3899
7276,NR2C2,0.389882
7277,OR4K1,0.38984
7278,MICAL1,0.389818
7279,EMC8,0.389812
7280,ADHFE1,0.389811
7281,TEX15,0.389795
7282,CLMN,0.389791
7283,EXO1,0.389784
7284,WWP1,0.389761
7285,ANKDD1A,0.389748
7286,HTR3B,0.389744
7287,BAMBI,0.389708
7288,SLC39A2,0.389703
7289,TRIM25,0.389695
7290,DUSP23,0.389677
7291,HIST1H3B,0.389676
7292,DNAAF1,0.389663
7293,OR51B2,0.389658
7294,POLRMT,0.389646
7295,DUSP14,0.389635
7296,TRIM4,0.389616
7297,DOLK,0.389598
7298,MAP2K3,0.389591
7299,CCBE1,0.389583
7300,VIT,0.389581
7301,DAGLB,0.389575
7302,PPFIA2,0.389572
7303,ATP11A,0.389566
7304,DAO,0.38955
7305,SOWAHB,0.389546
7306,IL7R,0.389541
7307,TUSC3,0.389515
7308,NLRP6,0.389511
7309,ZFYVE27,0.389511
7310,FGA,0.389467
7311,FAM3D,0.389465
7312,NXNL2,0.38942
7313,ADCY8,0.389419
7314,SSB,0.389409
7315,PPWD1,0.389406
7316,OR2V2,0.389382
7317,HDX,0.38936
7318,CA10,0.389355
7319,TAS1R3,0.389343
7320,ANO3,0.389336
7321,MAP7D2,0.389335
7322,FKBP11,0.38933
7323,CD84,0.389317
7324,ENOPH1,0.389316
7325,SNRPB2,0.389285
7326,SLC7A14,0.38926
7327,FXYD7,0.389256
7328,RNASE13,0.389249
7329,KIAA1586,0.38922
7330,CAPRIN2,0.38919
7331,BLID,0.389171
7332,NSD1,0.389161
7333,NECAP2,0.389108
7334,CELF3,0.389094
7335,AMBN,0.389043
7336,ADARB2,0.389011
7337,FAM162B,0.389003
7338,ATP6V1H,0.388998
7339,SLC16A7,0.388997
7340,FMO2,0.388988
7341,RPL11,0.388964
7342,ATL1,0.388961
7343,LXN,0.388959
7344,SOBP,0.38895
7345,ZNF432,0.388944
7346,DPM1,0.388924
7347,TM6SF1,0.388908
7348,PTK2,0.388895
7349,TFAP2D,0.388894
7350,TTF2,0.388884
7351,TEFM,0.388879
7352,PLIN2,0.388879
7353,NAPG,0.388878
7354,PDE1C,0.388864
7355,AP2A2,0.388862
7356,SBF1,0.388849
7357,DENND1B,0.388835
7358,SKIL,0.38881
7359,SESN1,0.388765
7360,LSM2,0.38873
7361,CD19,0.388723
7362,ENPP1,0.388711
7363,EPC1,0.388687
7364,NKAPL,0.388681
7365,C1QL2,0.38868
7366,RSPRY1,0.388668
7367,CYSLTR1,0.388659
7368,DYNC1H1,0.388638
7369,SLC4A8,0.388628
7370,SIRPA,0.388628
7371,VWA5A,0.38862
7372,DUSP18,0.388602
7373,SORCS3,0.388586
7374,FCRLA,0.38856
7375,RPAP1,0.38856
7376,WDR81,0.388558
7377,TAS2R3,0.388544
7378,TPM2,0.38854
7379,ATP13A4,0.388538
7380,N4BP1,0.38851
7381,BBIP1,0.3885
7382,MARK4,0.3885
7383,AKIRIN2,0.388491
7384,GALR1,0.388396
7385,VGLL4,0.38838
7386,RBM24,0.388374
7387,MSRB1,0.388368
7388,SMTNL2,0.388364
7389,UBE3B,0.388358
7390,RBMS2,0.388311
7391,OR1N1,0.388292
7392,AMN,0.388291
7393,SPATA6,0.388265
7394,PHYH,0.388258
7395,ITGAD,0.388241
7396,DMRTC2,0.388234
7397,CACNB3,0.388204
7398,POLD4,0.388191
7399,HAUS7,0.388171
7400,LRFN4,0.38816
7401,CTCF,0.388145
7402,LSAMP,0.388143
7403,OR8A1,0.388119
7404,RHPN1,0.388106
7405,ALG14,0.388095
7406,ERC2,0.388089
7407,OSGIN1,0.388085
7408,THBS4,0.388082
7409,SCAP,0.388063
7410,CCDC73,0.388039
7411,PTPN5,0.388026
7412,UVRAG,0.388022
7413,TGFBI,0.388018
7414,ANKRD13C,0.387999
7415,UBAC2,0.387987
7416,STAMBPL1,0.387968
7417,VEGFA,0.38795
7418,SLC9C2,0.387943
7419,UGT2B7,0.387936
7420,DTX3L,0.387928
7421,CCDC86,0.387925
7422,RNF141,0.387908
7423,SCRIB,0.387905
7424,RPL28,0.387904
7425,DCP2,0.387881
7426,TTLL12,0.387879
7427,TNPO1,0.387849
7428,TEX35,0.387817
7429,OSBPL10,0.387816
7430,DPF2,0.387798
7431,PRODH,0.387772
7432,TRMT10A,0.387767
7433,RAB3C,0.387746
7434,HTATIP2,0.387737
7435,IDI2,0.387736
7436,GPR27,0.387721
7437,GRIK5,0.387716
7438,BPIFC,0.38771
7439,OXNAD1,0.387706
7440,FAM53A,0.387704
7441,GRM3,0.38769
7442,CHTF18,0.387685
7443,SUDS3,0.387681
7444,PPP1R13B,0.387648
7445,KARS,0.387643
7446,C9,0.387614
7447,TOP3A,0.387604
7448,SSTR2,0.387602
7449,APPBP2,0.387579
7450,EFCC1,0.387573
7451,CLDN9,0.387557
7452,SEC63,0.387546
7453,KIAA1107,0.387543
7454,FGFBP3,0.387526
7455,ESPN,0.387518
7456,CATSPERB,0.387511
7457,ACACA,0.38751
7458,KLHL22,0.387507
7459,PCDHA10,0.387471
7460,FMO5,0.387464
7461,SOX8,0.387446
7462,RCE1,0.387439
7463,CNTN2,0.387418
7464,FBLN1,0.387416
7465,TBC1D8,0.387416
7466,TRIM6,0.387376
7467,ACSM3,0.387363
7468,DDX43,0.387331
7469,TMEM45A,0.387305
7470,PTPRH,0.387278
7471,ZBTB45,0.38727
7472,CD109,0.387254
7473,HIST1H2AJ,0.387243
7474,ELF4,0.38723
7475,FRMPD2,0.38723
7476,MOCOS,0.387216
7477,PTPN2,0.387211
7478,TROAP,0.387194
7479,B3GNT3,0.387179
7480,CHST3,0.387167
7481,ZNF804B,0.387161
7482,BBC3,0.387121
7483,MROH6,0.387082
7484,NUP155,0.38708
7485,PSMA2,0.387079
7486,TMEM259,0.387077
7487,RPL26,0.387061
7488,CHRNG,0.38706
7489,CBLN4,0.387039
7490,TMEM101,0.387033
7491,PIAS2,0.38701
7492,TMTC1,0.386985
7493,BTN2A1,0.386974
7494,BTRC,0.386969
7495,HIF1AN,0.386926
7496,AGBL1,0.386919
7497,PINK1,0.386892
7498,GFPT2,0.38689
7499,STXBP5L,0.386877
7500,UTP3,0.386874
7501,CRYBB3,0.386868
7502,HMGN1,0.386861
7503,ART4,0.38685
7504,MND1,0.386832
7505,ARID1B,0.386824
7506,IQSEC1,0.386813
7507,SLC5A6,0.386794
7508,XKR4,0.386783
7509,POLH,0.386756
7510,HIST1H4A,0.386746
7511,SOX14,0.386733
7512,HSD17B13,0.386728
7513,LOXL1,0.386722
7514,SGSM2,0.386721
7515,IFNA6,0.386699
7516,SPRED1,0.38669
7517,RNF145,0.386689
7518,KIAA1841,0.38668
7519,SIX4,0.386673
7520,DENR,0.386667
7521,PLEKHJ1,0.386642
7522,MTHFD1L,0.3866
7523,RILPL1,0.386594
7524,PINX1,0.386576
7525,CNGB3,0.386538
7526,ORC6,0.386534
7527,DHX30,0.386495
7528,ATIC,0.386479
7529,ZFP28,0.386474
7530,KAZN,0.386461
7531,COX15,0.386461
7532,AXL,0.386444
7533,RAI2,0.386444
7534,SATB1,0.386435
7535,MTFR2,0.386432
7536,GLRB,0.386426
7537,PMS2,0.386418
7538,RPA2,0.386396
7539,AMPD3,0.386389
7540,GULP1,0.386374
7541,FRK,0.386374
7542,TAF4B,0.386371
7543,KLF2,0.386339
7544,TTC12,0.38631
7545,OR56A3,0.386301
7546,ST7,0.386232
7547,HADHA,0.386228
7548,ZNF445,0.386224
7549,TIE1,0.386204
7550,PCDHB8,0.386199
7551,ANK2,0.386197
7552,SDAD1,0.386163
7553,TRIML2,0.386162
7554,TMPPE,0.386149
7555,RSF1,0.386143
7556,SLC18A2,0.386134
7557,ADAMTS18,0.386119
7558,CDH5,0.386078
7559,CUL3,0.386027
7560,MEPE,0.386024
7561,ANKRD53,0.38602
7562,BCAT1,0.386019
7563,RNF151,0.385968
7564,DNAL1,0.385966
7565,PTPN9,0.385958
7566,NDUFB4,0.385949
7567,PEX5L,0.385939
7568,RAB11FIP4,0.385934
7569,SLC27A6,0.385934
7570,NME1-NME2,0.385926
7571,CAMKK2,0.385896
7572,SEC13,0.385889
7573,SLC25A38,0.385861
7574,LONP2,0.385837
7575,SAMSN1,0.385821
7576,TSPAN5,0.385816
7577,PEX13,0.385796
7578,CSMD1,0.385787
7579,TRIM7,0.385755
7580,CSPP1,0.385754
7581,DICER1,0.385738
7582,GJA10,0.385731
7583,STEAP3,0.385719
7584,DDB2,0.385705
7585,KCNS2,0.385696
7586,FUCA2,0.385663
7587,TAP1,0.385662
7588,ATRIP,0.385652
7589,ROR1,0.385622
7590,CPA3,0.385614
7591,MYPN,0.385594
7592,KRT1,0.385586
7593,MEA1,0.385578
7594,PORCN,0.385575
7595,SPC24,0.38556
7596,PAPPA,0.385554
7597,CWH43,0.385552
7598,FEZ1,0.385518
7599,ETAA1,0.3855
7600,EVA1C,0.385499
7601,DPY19L3,0.385497
7602,ZNF606,0.385487
7603,SLC7A9,0.385474
7604,R3HDML,0.385459
7605,SULT1B1,0.385426
7606,KRT80,0.385418
7607,CLRN3,0.385418
7608,RGS7,0.385412
7609,TAPT1,0.385399
7610,KBTBD8,0.385365
7611,SEMA3E,0.385359
7612,CYTH1,0.385306
7613,KCNIP2,0.385282
7614,FAM120AOS,0.385276
7615,CNDP2,0.385272
7616,KIRREL2,0.38527
7617,PTBP2,0.385258
7618,E2F2,0.385256
7619,STEAP4,0.385236
7620,INHBC,0.385231
7621,PEX12,0.385217
7622,ABCF1,0.385215
7623,PDE3B,0.385204
7624,UBE2J2,0.385197
7625,DBH,0.385184
7626,ISM2,0.385182
7627,PCDHB11,0.385175
7628,NSUN2,0.385166
7629,TRNP1,0.385163
7630,FZR1,0.385116
7631,PPHLN1,0.385114
7632,OR8D1,0.385112
7633,DNAH9,0.385104
7634,GPR158,0.3851
7635,LRRC39,0.385082
7636,KPRP,0.38506
7637,AHRR,0.385058
7638,KLHL29,0.385053
7639,S1PR5,0.385052
7640,PRSS53,0.385052
7641,COL23A1,0.385048
7642,ZBTB44,0.385039
7643,PARP11,0.385017
7644,SYNE1,0.385016
7645,C1QC,0.385008
7646,RGS3,0.385008
7647,TSEN54,0.385006
7648,ASPA,0.384971
7649,FCRL1,0.384961
7650,NAV2,0.384944
7651,HIST1H2BD,0.384942
7652,TXLNG,0.384933
7653,LRP8,0.38493
7654,FGF1,0.384919
7655,RFX3,0.384918
7656,ATOX1,0.384914
7657,CA5A,0.384872
7658,ADAMTS10,0.384867
7659,GPLD1,0.38485
7660,P2RY14,0.384841
7661,ZBTB7A,0.384839
7662,TNKS1BP1,0.384833
7663,MESP1,0.384824
7664,CDHR4,0.384795
7665,PDE12,0.384795
7666,IL1A,0.384762
7667,TRIM36,0.384746
7668,SLC24A1,0.384721
7669,PXDN,0.384694
7670,MAGOH,0.384694
7671,TPMT,0.384693
7672,CETN3,0.384655
7673,TNFRSF11B,0.384638
7674,CTSB,0.384638
7675,COL5A3,0.384637
7676,SRCIN1,0.384631
7677,PDCD2,0.384622
7678,PRDM5,0.384615
7679,MRPL9,0.38461
7680,KPNA1,0.384605
7681,ZNF581,0.384603
7682,OR8B12,0.384599
7683,LIN28A,0.384591
7684,MTNR1B,0.384582
7685,ZFHX4,0.384525
7686,CCDC6,0.384517
7687,HYPK,0.384515
7688,CNTNAP1,0.384485
7689,ARHGEF7,0.384437
7690,QPCTL,0.384411
7691,IFT46,0.384409
7692,IRX6,0.384403
7693,TECR,0.384389
7694,CHMP2B,0.38438
7695,SLC4A1,0.384372
7696,VPS13B,0.384372
7697,EPYC,0.384361
7698,MYH15,0.384346
7699,SH3BGRL3,0.384328
7700,RWDD1,0.384294
7701,CENPT,0.384289
7702,DYNC2H1,0.384285
7703,SCEL,0.384248
7704,PHLDA3,0.384231
7705,PLEK2,0.384227
7706,AP5S1,0.384211
7707,CLEC7A,0.384178
7708,GCM1,0.384174
7709,CSTF1,0.384139
7710,SIAH2,0.384138
7711,MFN1,0.384137
7712,OXR1,0.384135
7713,ZC3H18,0.384131
7714,RELL1,0.384123
7715,SCG2,0.38408
7716,ARPC5,0.384058
7717,DTYMK,0.384051
7718,TACR3,0.38405
7719,TSGA13,0.384049
7720,CCDC180,0.384047
7721,TUBGCP6,0.384035
7722,MXI1,0.383989
7723,KIF1B,0.383963
7724,KRT81,0.383916
7725,RDH13,0.383903
7726,EDNRB,0.383898
7727,OR12D2,0.38387
7728,CD44,0.383868
7729,ZNF684,0.383863
7730,EPHB1,0.383853
7731,TUBB,0.383842
7732,MPPED1,0.383828
7733,CHDH,0.383822
7734,PYROXD2,0.383817
7735,TBC1D20,0.383815
7736,LURAP1L,0.383804
7737,RALYL,0.383799
7738,BCL2L10,0.383797
7739,CEP41,0.383773
7740,ROMO1,0.383758
7741,KCTD4,0.383756
7742,MYO9A,0.383738
7743,DDI1,0.383735
7744,GRM7,0.383724
7745,RASAL2,0.383718
7746,BFSP1,0.383712
7747,UTP23,0.383697
7748,KHK,0.38369
7749,USP2,0.383669
7750,MOV10,0.383651
7751,SLC4A9,0.383649
7752,OLFM4,0.383644
7753,DNAH5,0.383638
7754,ZC3H13,0.383633
7755,DNAJB6,0.383633
7756,RFC4,0.383626
7757,AMMECR1L,0.383617
7758,SRP72,0.383613
7759,ACVR1B,0.383608
7760,KITLG,0.383601
7761,MYO1G,0.383595
7762,PRICKLE2,0.383577
7763,RUFY2,0.38356
7764,GAN,0.383559
7765,PWP2,0.383554
7766,AATK,0.383516
7767,SUFU,0.383506
7768,PTPRZ1,0.383502
7769,ANKFN1,0.3835
7770,ACP2,0.383493
7771,OR10A5,0.38349
7772,GPAA1,0.383483
7773,FGL1,0.383466
7774,TECRL,0.383462
7775,VANGL1,0.383449
7776,CLCC1,0.383432
7777,TK2,0.38342
7778,CHRNB1,0.383418
7779,EIF4A3,0.383395
7780,MMP17,0.383389
7781,UQCRQ,0.38338
7782,FOXC1,0.383379
7783,EFCAB9,0.383368
7784,CLMP,0.383292
7785,NOP2,0.383289
7786,KCTD7,0.38319
7787,COX6A2,0.383183
7788,UCHL5,0.38315
7789,RAB20,0.383136
7790,SNRNP200,0.383114
7791,ANGPTL7,0.38311
7792,MRGPRF,0.383106
7793,CHGA,0.383072
7794,NOTCH4,0.38307
7795,LRP10,0.383036
7796,PDE5A,0.383014
7797,KRT20,0.383012
7798,SPEG,0.38301
7799,DBNL,0.383009
7800,N4BP2L2,0.383004
7801,CCNE2,0.382974
7802,TOR2A,0.382974
7803,JAZF1,0.382974
7804,HYOU1,0.382971
7805,ATXN7L3,0.382961
7806,ASTN1,0.382932
7807,TLE4,0.38293
7808,ADCK5,0.38291
7809,PNPLA5,0.382905
7810,ANKRD42,0.382887
7811,DEAF1,0.382884
7812,KCNJ1,0.382866
7813,DDX52,0.382837
7814,EFHC2,0.382836
7815,TLR9,0.382816
7816,PPM1A,0.382815
7817,TRAF2,0.382811
7818,HABP2,0.382801
7819,MTIF3,0.382779
7820,HIRIP3,0.382757
7821,ANKRD13A,0.382756
7822,HIST2H2BE,0.382756
7823,ZNF775,0.382753
7824,TTPAL,0.382723
7825,CYP7A1,0.382717
7826,MANSC4,0.382699
7827,EHBP1,0.382695
7828,GRM2,0.382645
7829,ZBTB18,0.382643
7830,ZNF300,0.382634
7831,ADAMDEC1,0.382627
7832,CORIN,0.382627
7833,TGFB1I1,0.382565
7834,NELL1,0.382564
7835,HOXC4,0.382558
7836,SCP2D1,0.382558
7837,DHRS3,0.382539
7838,OR12D3,0.382521
7839,CCDC42,0.38252
7840,RCSD1,0.3825
7841,ERP29,0.382489
7842,CNTN5,0.382468
7843,NFIB,0.382435
7844,DDX39B,0.382433
7845,KLF5,0.382432
7846,MTMR12,0.382427
7847,SERINC5,0.382423
7848,WNK3,0.382419
7849,TBCD,0.382412
7850,PBX1,0.382402
7851,DDR2,0.382384
7852,WDR36,0.382384
7853,POMGNT1,0.382359
7854,DOCK9,0.38234
7855,SH3BP5,0.382326
7856,PENK,0.382317
7857,NPAS2,0.382313
7858,SPATA4,0.382312
7859,TMED1,0.382306
7860,GRHL2,0.382304
7861,RBM28,0.382289
7862,TSSK1B,0.382277
7863,GTDC1,0.382261
7864,UTRN,0.382261
7865,LANCL1,0.382243
7866,EXD2,0.382224
7867,BSX,0.382223
7868,ATOH1,0.382222
7869,SLC6A5,0.382213
7870,ALK,0.382192
7871,BEST4,0.382167
7872,CDH2,0.38215
7873,SCOC,0.382148
7874,CSNK1G3,0.382148
7875,MCOLN2,0.382114
7876,CDON,0.382098
7877,IMPDH2,0.382078
7878,KCTD20,0.382074
7879,VPS25,0.382072
7880,KEAP1,0.38206
7881,ZNF624,0.38206
7882,GSK3A,0.382047
7883,NKX6-1,0.382033
7884,AKNAD1,0.38203
7885,TMEM132D,0.382014
7886,ZNF862,0.382013
7887,MDH1B,0.38201
7888,DKK2,0.382002
7889,ZCCHC4,0.381981
7890,SULT2A1,0.381974
7891,PRRC2C,0.381905
7892,NRXN1,0.381901
7893,FUOM,0.381899
7894,TLX1,0.381897
7895,KREMEN1,0.381895
7896,LNPEP,0.381889
7897,SMPD2,0.381842
7898,CR2,0.38183
7899,NAALAD2,0.381763
7900,DCXR,0.381758
7901,SYVN1,0.381757
7902,GTPBP1,0.381752
7903,GUF1,0.381751
7904,C6,0.381744
7905,ZBTB24,0.38174
7906,CGN,0.381733
7907,CA14,0.381731
7908,KCTD16,0.381688
7909,HSPA4,0.381617
7910,LPGAT1,0.381616
7911,NLRP12,0.381609
7912,TAF12,0.381575
7913,RABGAP1,0.381553
7914,MMP21,0.381535
7915,GAS2,0.381529
7916,EFNB2,0.381529
7917,SH3TC2,0.381523
7918,SULT1C3,0.381487
7919,ADAD1,0.381487
7920,PPIL2,0.381458
7921,TM9SF1,0.381445
7922,SWT1,0.381436
7923,HOXB9,0.381432
7924,CALCR,0.381404
7925,PROM2,0.381378
7926,SLC44A3,0.381371
7927,MYH1,0.381361
7928,PPP2R5D,0.38136
7929,DOK7,0.381341
7930,CABYR,0.381311
7931,USP19,0.381302
7932,IWS1,0.381298
7933,DCLK1,0.381297
7934,SVEP1,0.381272
7935,ZNF383,0.381268
7936,LRIT1,0.381262
7937,GPATCH11,0.381251
7938,TULP1,0.381245
7939,GLB1L2,0.381233
7940,SEC31B,0.38123
7941,LRRK1,0.38122
7942,PLSCR1,0.381211
7943,PROX1,0.381194
7944,XPO4,0.381163
7945,PTPN3,0.381152
7946,GLT1D1,0.381142
7947,HS3ST3B1,0.381117
7948,CHRND,0.381099
7949,MAN2A1,0.381087
7950,TUB,0.381077
7951,EPHA7,0.381059
7952,TMTC2,0.381023
7953,ABCC11,0.381007
7954,TLR4,0.380999
7955,AADACL2,0.380998
7956,LAMB4,0.380997
7957,AUTS2,0.380978
7958,SPATA5L1,0.380959
7959,ATP2C2,0.380958
7960,SLC16A13,0.380957
7961,TTC30A,0.380952
7962,MIOS,0.380937
7963,CRHBP,0.380927
7964,PLOD2,0.38092
7965,TRMT10B,0.380919
7966,ZP1,0.380883
7967,TLR2,0.380875
7968,BOLA1,0.380854
7969,RBFOX1,0.380851
7970,HLTF,0.38084
7971,OXA1L,0.380829
7972,BCAR3,0.380825
7973,TNFRSF8,0.38081
7974,PPP6R3,0.380804
7975,IQSEC2,0.38079
7976,NCKAP5L,0.380774
7977,HOXA13,0.380763
7978,TAF1B,0.380759
7979,ASB3,0.380743
